# ---------------------------------- WARNING ----------------------------------------
# Some of the data that you have obtained from this U.S. Geological Survey database
# may not have received Director's approval. Any such data values are qualified
# as provisional and are subject to revision. Provisional data are released on the
# condition that neither the USGS nor the United States Government may be held liable
# for any damages resulting from its use.
#
# Additional info: https://help.waterdata.usgs.gov/policies/provisional-data-statement
#
# File-format description:  https://help.waterdata.usgs.gov/faq/about-tab-delimited-output
# Automated-retrieval info: https://help.waterdata.usgs.gov/faq/automated-retrievals
#
# Contact:   gs-w_waterdata_support@usgs.gov
# retrieved: 2023-03-29 12:34:02 EDT       (caww01)
#
# Data for the following 1 site(s) are contained in this file
#    USGS 03109500 Little Beaver Creek near East Liverpool OH
# -----------------------------------------------------------------------------------
#
# Data provided for site 03109500
#            TS   parameter     statistic     Description
#        108675       00060     00003     Discharge, cubic feet per second (Mean)
#
# Data-value qualification codes included in this output:
#     A  Approved for publication -- Processing and review completed.
#     P  Provisional data subject to revision.
#     e  Value has been estimated.
# 
agency_cd	site_no	datetime	108675_00060_00003	108675_00060_00003_cd
USGS	03109500	1963-09-22	36.0	A
USGS	03109500	1963-09-23	33.0	A
USGS	03109500	1963-09-24	32.0	A
USGS	03109500	1963-09-25	31.0	A
USGS	03109500	1963-09-26	32.0	A
USGS	03109500	1963-09-27	29.0	A
USGS	03109500	1963-09-28	28.0	A
USGS	03109500	1963-09-29	29.0	A
USGS	03109500	1963-09-30	40.0	A
USGS	03109500	1963-10-01	30.0	A
USGS	03109500	1963-10-02	26.0	A
USGS	03109500	1963-10-03	27.0	A
USGS	03109500	1963-10-04	25.0	A
USGS	03109500	1963-10-05	24.0	A
USGS	03109500	1963-10-06	23.0	A
USGS	03109500	1963-10-07	22.0	A
USGS	03109500	1963-10-08	24.0	A
USGS	03109500	1963-10-09	27.0	A
USGS	03109500	1963-10-10	23.0	A
USGS	03109500	1963-10-11	22.0	A
USGS	03109500	1963-10-12	23.0	A
USGS	03109500	1963-10-13	24.0	A
USGS	03109500	1963-10-14	26.0	A
USGS	03109500	1963-10-15	25.0	A
USGS	03109500	1963-10-16	24.0	A
USGS	03109500	1963-10-17	24.0	A
USGS	03109500	1963-10-18	25.0	A
USGS	03109500	1963-10-19	25.0	A
USGS	03109500	1963-10-20	26.0	A
USGS	03109500	1963-10-21	30.0	A
USGS	03109500	1963-10-22	29.0	A
USGS	03109500	1963-10-23	25.0	A
USGS	03109500	1963-10-24	25.0	A
USGS	03109500	1963-10-25	34.0	A
USGS	03109500	1963-10-26	28.0	A
USGS	03109500	1963-10-27	25.0	A
USGS	03109500	1963-10-28	26.0	A
USGS	03109500	1963-10-29	28.0	A
USGS	03109500	1963-10-30	27.0	A
USGS	03109500	1963-10-31	26.0	A
USGS	03109500	1963-11-01	29.0	A
USGS	03109500	1963-11-02	32.0	A
USGS	03109500	1963-11-03	40.0	A
USGS	03109500	1963-11-04	39.0	A
USGS	03109500	1963-11-05	39.0	A
USGS	03109500	1963-11-06	38.0	A
USGS	03109500	1963-11-07	44.0	A
USGS	03109500	1963-11-08	50.0	A
USGS	03109500	1963-11-09	52.0	A
USGS	03109500	1963-11-10	62.0	A
USGS	03109500	1963-11-11	70.0	A
USGS	03109500	1963-11-12	58.0	A
USGS	03109500	1963-11-13	54.0	A
USGS	03109500	1963-11-14	52.0	A
USGS	03109500	1963-11-15	48.0	A
USGS	03109500	1963-11-16	47.0	A
USGS	03109500	1963-11-17	46.0	A
USGS	03109500	1963-11-18	44.0	A
USGS	03109500	1963-11-19	43.0	A
USGS	03109500	1963-11-20	42.0	A
USGS	03109500	1963-11-21	42.0	A
USGS	03109500	1963-11-22	43.0	A
USGS	03109500	1963-11-23	46.0	A
USGS	03109500	1963-11-24	47.0	A
USGS	03109500	1963-11-25	45.0	A
USGS	03109500	1963-11-26	43.0	A
USGS	03109500	1963-11-27	43.0	A
USGS	03109500	1963-11-28	43.0	A
USGS	03109500	1963-11-29	63.0	A
USGS	03109500	1963-11-30	159	A
USGS	03109500	1963-12-01	137	A
USGS	03109500	1963-12-02	99.0	A
USGS	03109500	1963-12-03	80.0	A
USGS	03109500	1963-12-04	70.0	A
USGS	03109500	1963-12-05	64.0	A
USGS	03109500	1963-12-06	60.0	A
USGS	03109500	1963-12-07	57.0	A
USGS	03109500	1963-12-08	60.0	A
USGS	03109500	1963-12-09	84.0	A
USGS	03109500	1963-12-10	97.0	A
USGS	03109500	1963-12-11	88.0	A
USGS	03109500	1963-12-12	84.0	A
USGS	03109500	1963-12-13	74.0	A
USGS	03109500	1963-12-14	54.0	A
USGS	03109500	1963-12-15	55.0	A
USGS	03109500	1963-12-16	58.0	A
USGS	03109500	1963-12-17	60.0	A
USGS	03109500	1963-12-18	65.0	A
USGS	03109500	1963-12-19	70.0	A
USGS	03109500	1963-12-20	65.0	A
USGS	03109500	1963-12-21	65.0	A
USGS	03109500	1963-12-22	65.0	A
USGS	03109500	1963-12-23	65.0	A
USGS	03109500	1963-12-24	65.0	A
USGS	03109500	1963-12-25	70.0	A
USGS	03109500	1963-12-26	75.0	A
USGS	03109500	1963-12-27	75.0	A
USGS	03109500	1963-12-28	80.0	A
USGS	03109500	1963-12-29	80.0	A
USGS	03109500	1963-12-30	80.0	A
USGS	03109500	1963-12-31	70.0	A
USGS	03109500	1964-01-01	65.0	A
USGS	03109500	1964-01-02	70.0	A
USGS	03109500	1964-01-03	75.0	A
USGS	03109500	1964-01-04	80.0	A
USGS	03109500	1964-01-05	80.0	A
USGS	03109500	1964-01-06	70.0	A
USGS	03109500	1964-01-07	70.0	A
USGS	03109500	1964-01-08	80.0	A
USGS	03109500	1964-01-09	100	A
USGS	03109500	1964-01-10	240	A
USGS	03109500	1964-01-11	308	A
USGS	03109500	1964-01-12	265	A
USGS	03109500	1964-01-13	174	A
USGS	03109500	1964-01-14	130	A
USGS	03109500	1964-01-15	120	A
USGS	03109500	1964-01-16	120	A
USGS	03109500	1964-01-17	120	A
USGS	03109500	1964-01-18	120	A
USGS	03109500	1964-01-19	120	A
USGS	03109500	1964-01-20	161	A
USGS	03109500	1964-01-21	311	A
USGS	03109500	1964-01-22	590	A
USGS	03109500	1964-01-23	764	A
USGS	03109500	1964-01-24	1050	A
USGS	03109500	1964-01-25	1300	A
USGS	03109500	1964-01-26	1100	A
USGS	03109500	1964-01-27	750	A
USGS	03109500	1964-01-28	450	A
USGS	03109500	1964-01-29	350	A
USGS	03109500	1964-01-30	250	A
USGS	03109500	1964-01-31	200	A
USGS	03109500	1964-02-01	160	A
USGS	03109500	1964-02-02	130	A
USGS	03109500	1964-02-03	110	A
USGS	03109500	1964-02-04	100	A
USGS	03109500	1964-02-05	100	A
USGS	03109500	1964-02-06	110	A
USGS	03109500	1964-02-07	200	A
USGS	03109500	1964-02-08	190	A
USGS	03109500	1964-02-09	170	A
USGS	03109500	1964-02-10	140	A
USGS	03109500	1964-02-11	120	A
USGS	03109500	1964-02-12	110	A
USGS	03109500	1964-02-13	100	A
USGS	03109500	1964-02-14	95.0	A
USGS	03109500	1964-02-15	95.0	A
USGS	03109500	1964-02-16	95.0	A
USGS	03109500	1964-02-17	95.0	A
USGS	03109500	1964-02-18	95.0	A
USGS	03109500	1964-02-19	95.0	A
USGS	03109500	1964-02-20	95.0	A
USGS	03109500	1964-02-21	90.0	A
USGS	03109500	1964-02-22	85.0	A
USGS	03109500	1964-02-23	85.0	A
USGS	03109500	1964-02-24	80.0	A
USGS	03109500	1964-02-25	80.0	A
USGS	03109500	1964-02-26	85.0	A
USGS	03109500	1964-02-27	85.0	A
USGS	03109500	1964-02-28	85.0	A
USGS	03109500	1964-02-29	85.0	A
USGS	03109500	1964-03-01	90.0	A
USGS	03109500	1964-03-02	100	A
USGS	03109500	1964-03-03	120	A
USGS	03109500	1964-03-04	1500	A
USGS	03109500	1964-03-05	5300	A
USGS	03109500	1964-03-06	3180	A
USGS	03109500	1964-03-07	1550	A
USGS	03109500	1964-03-08	1110	A
USGS	03109500	1964-03-09	5000	A
USGS	03109500	1964-03-10	11500	A
USGS	03109500	1964-03-11	8000	A
USGS	03109500	1964-03-12	3000	A
USGS	03109500	1964-03-13	1800	A
USGS	03109500	1964-03-14	1400	A
USGS	03109500	1964-03-15	1500	A
USGS	03109500	1964-03-16	1300	A
USGS	03109500	1964-03-17	1000	A
USGS	03109500	1964-03-18	900	A
USGS	03109500	1964-03-19	750	A
USGS	03109500	1964-03-20	650	A
USGS	03109500	1964-03-21	800	A
USGS	03109500	1964-03-22	1200	A
USGS	03109500	1964-03-23	900	A
USGS	03109500	1964-03-24	800	A
USGS	03109500	1964-03-25	750	A
USGS	03109500	1964-03-26	800	A
USGS	03109500	1964-03-27	750	A
USGS	03109500	1964-03-28	650	A
USGS	03109500	1964-03-29	600	A
USGS	03109500	1964-03-30	550	A
USGS	03109500	1964-03-31	550	A
USGS	03109500	1964-04-01	536	A
USGS	03109500	1964-04-02	595	A
USGS	03109500	1964-04-03	2940	A
USGS	03109500	1964-04-04	2960	A
USGS	03109500	1964-04-05	1700	A
USGS	03109500	1964-04-06	1420	A
USGS	03109500	1964-04-07	1490	A
USGS	03109500	1964-04-08	1300	A
USGS	03109500	1964-04-09	1040	A
USGS	03109500	1964-04-10	860	A
USGS	03109500	1964-04-11	734	A
USGS	03109500	1964-04-12	640	A
USGS	03109500	1964-04-13	580	A
USGS	03109500	1964-04-14	650	A
USGS	03109500	1964-04-15	575	A
USGS	03109500	1964-04-16	473	A
USGS	03109500	1964-04-17	431	A
USGS	03109500	1964-04-18	403	A
USGS	03109500	1964-04-19	827	A
USGS	03109500	1964-04-20	1560	A
USGS	03109500	1964-04-21	3570	A
USGS	03109500	1964-04-22	2790	A
USGS	03109500	1964-04-23	1860	A
USGS	03109500	1964-04-24	1300	A
USGS	03109500	1964-04-25	980	A
USGS	03109500	1964-04-26	794	A
USGS	03109500	1964-04-27	722	A
USGS	03109500	1964-04-28	794	A
USGS	03109500	1964-04-29	1150	A
USGS	03109500	1964-04-30	1820	A
USGS	03109500	1964-05-01	1410	A
USGS	03109500	1964-05-02	1020	A
USGS	03109500	1964-05-03	783	A
USGS	03109500	1964-05-04	650	A
USGS	03109500	1964-05-05	555	A
USGS	03109500	1964-05-06	482	A
USGS	03109500	1964-05-07	427	A
USGS	03109500	1964-05-08	403	A
USGS	03109500	1964-05-09	415	A
USGS	03109500	1964-05-10	354	A
USGS	03109500	1964-05-11	312	A
USGS	03109500	1964-05-12	281	A
USGS	03109500	1964-05-13	391	A
USGS	03109500	1964-05-14	1530	A
USGS	03109500	1964-05-15	1280	A
USGS	03109500	1964-05-16	772	A
USGS	03109500	1964-05-17	1360	A
USGS	03109500	1964-05-18	920	A
USGS	03109500	1964-05-19	680	A
USGS	03109500	1964-05-20	536	A
USGS	03109500	1964-05-21	439	A
USGS	03109500	1964-05-22	364	A
USGS	03109500	1964-05-23	316	A
USGS	03109500	1964-05-24	281	A
USGS	03109500	1964-05-25	299	A
USGS	03109500	1964-05-26	254	A
USGS	03109500	1964-05-27	225	A
USGS	03109500	1964-05-28	202	A
USGS	03109500	1964-05-29	188	A
USGS	03109500	1964-05-30	175	A
USGS	03109500	1964-05-31	169	A
USGS	03109500	1964-06-01	191	A
USGS	03109500	1964-06-02	191	A
USGS	03109500	1964-06-03	180	A
USGS	03109500	1964-06-04	175	A
USGS	03109500	1964-06-05	160	A
USGS	03109500	1964-06-06	169	A
USGS	03109500	1964-06-07	195	A
USGS	03109500	1964-06-08	248	A
USGS	03109500	1964-06-09	228	A
USGS	03109500	1964-06-10	173	A
USGS	03109500	1964-06-11	144	A
USGS	03109500	1964-06-12	126	A
USGS	03109500	1964-06-13	117	A
USGS	03109500	1964-06-14	113	A
USGS	03109500	1964-06-15	136	A
USGS	03109500	1964-06-16	212	A
USGS	03109500	1964-06-17	173	A
USGS	03109500	1964-06-18	134	A
USGS	03109500	1964-06-19	176	A
USGS	03109500	1964-06-20	571	A
USGS	03109500	1964-06-21	375	A
USGS	03109500	1964-06-22	251	A
USGS	03109500	1964-06-23	193	A
USGS	03109500	1964-06-24	184	A
USGS	03109500	1964-06-25	184	A
USGS	03109500	1964-06-26	142	A
USGS	03109500	1964-06-27	117	A
USGS	03109500	1964-06-28	101	A
USGS	03109500	1964-06-29	90.0	A
USGS	03109500	1964-06-30	81.0	A
USGS	03109500	1964-07-01	76.0	A
USGS	03109500	1964-07-02	70.0	A
USGS	03109500	1964-07-03	67.0	A
USGS	03109500	1964-07-04	64.0	A
USGS	03109500	1964-07-05	59.0	A
USGS	03109500	1964-07-06	55.0	A
USGS	03109500	1964-07-07	52.0	A
USGS	03109500	1964-07-08	55.0	A
USGS	03109500	1964-07-09	64.0	A
USGS	03109500	1964-07-10	64.0	A
USGS	03109500	1964-07-11	60.0	A
USGS	03109500	1964-07-12	73.0	A
USGS	03109500	1964-07-13	195	A
USGS	03109500	1964-07-14	150	A
USGS	03109500	1964-07-15	110	A
USGS	03109500	1964-07-16	88.0	A
USGS	03109500	1964-07-17	106	A
USGS	03109500	1964-07-18	113	A
USGS	03109500	1964-07-19	76.0	A
USGS	03109500	1964-07-20	66.0	A
USGS	03109500	1964-07-21	80.0	A
USGS	03109500	1964-07-22	98.0	A
USGS	03109500	1964-07-23	86.0	A
USGS	03109500	1964-07-24	75.0	A
USGS	03109500	1964-07-25	60.0	A
USGS	03109500	1964-07-26	55.0	A
USGS	03109500	1964-07-27	52.0	A
USGS	03109500	1964-07-28	54.0	A
USGS	03109500	1964-07-29	162	A
USGS	03109500	1964-07-30	171	A
USGS	03109500	1964-07-31	108	A
USGS	03109500	1964-08-01	77.0	A
USGS	03109500	1964-08-02	69.0	A
USGS	03109500	1964-08-03	122	A
USGS	03109500	1964-08-04	152	A
USGS	03109500	1964-08-05	119	A
USGS	03109500	1964-08-06	87.0	A
USGS	03109500	1964-08-07	69.0	A
USGS	03109500	1964-08-08	59.0	A
USGS	03109500	1964-08-09	51.0	A
USGS	03109500	1964-08-10	45.0	A
USGS	03109500	1964-08-11	47.0	A
USGS	03109500	1964-08-12	122	A
USGS	03109500	1964-08-13	130	A
USGS	03109500	1964-08-14	104	A
USGS	03109500	1964-08-15	79.0	A
USGS	03109500	1964-08-16	66.0	A
USGS	03109500	1964-08-17	57.0	A
USGS	03109500	1964-08-18	49.0	A
USGS	03109500	1964-08-19	45.0	A
USGS	03109500	1964-08-20	43.0	A
USGS	03109500	1964-08-21	45.0	A
USGS	03109500	1964-08-22	56.0	A
USGS	03109500	1964-08-23	66.0	A
USGS	03109500	1964-08-24	60.0	A
USGS	03109500	1964-08-25	54.0	A
USGS	03109500	1964-08-26	58.0	A
USGS	03109500	1964-08-27	51.0	A
USGS	03109500	1964-08-28	44.0	A
USGS	03109500	1964-08-29	41.0	A
USGS	03109500	1964-08-30	38.0	A
USGS	03109500	1964-08-31	36.0	A
USGS	03109500	1964-09-01	32.0	A
USGS	03109500	1964-09-02	31.0	A
USGS	03109500	1964-09-03	31.0	A
USGS	03109500	1964-09-04	31.0	A
USGS	03109500	1964-09-05	29.0	A
USGS	03109500	1964-09-06	27.0	A
USGS	03109500	1964-09-07	26.0	A
USGS	03109500	1964-09-08	26.0	A
USGS	03109500	1964-09-09	25.0	A
USGS	03109500	1964-09-10	25.0	A
USGS	03109500	1964-09-11	24.0	A
USGS	03109500	1964-09-12	23.0	A
USGS	03109500	1964-09-13	23.0	A
USGS	03109500	1964-09-14	23.0	A
USGS	03109500	1964-09-15	24.0	A
USGS	03109500	1964-09-16	24.0	A
USGS	03109500	1964-09-17	25.0	A
USGS	03109500	1964-09-18	26.0	A
USGS	03109500	1964-09-19	30.0	A
USGS	03109500	1964-09-20	42.0	A
USGS	03109500	1964-09-21	48.0	A
USGS	03109500	1964-09-22	44.0	A
USGS	03109500	1964-09-23	40.0	A
USGS	03109500	1964-09-24	34.0	A
USGS	03109500	1964-09-25	29.0	A
USGS	03109500	1964-09-26	28.0	A
USGS	03109500	1964-09-27	27.0	A
USGS	03109500	1964-09-28	30.0	A
USGS	03109500	1964-09-29	33.0	A
USGS	03109500	1964-09-30	33.0	A
USGS	03109500	1964-10-01	31.0	A
USGS	03109500	1964-10-02	33.0	A
USGS	03109500	1964-10-03	46.0	A
USGS	03109500	1964-10-04	50.0	A
USGS	03109500	1964-10-05	45.0	A
USGS	03109500	1964-10-06	42.0	A
USGS	03109500	1964-10-07	35.0	A
USGS	03109500	1964-10-08	33.0	A
USGS	03109500	1964-10-09	33.0	A
USGS	03109500	1964-10-10	34.0	A
USGS	03109500	1964-10-11	34.0	A
USGS	03109500	1964-10-12	33.0	A
USGS	03109500	1964-10-13	34.0	A
USGS	03109500	1964-10-14	33.0	A
USGS	03109500	1964-10-15	33.0	A
USGS	03109500	1964-10-16	31.0	A
USGS	03109500	1964-10-17	31.0	A
USGS	03109500	1964-10-18	31.0	A
USGS	03109500	1964-10-19	36.0	A
USGS	03109500	1964-10-20	33.0	A
USGS	03109500	1964-10-21	33.0	A
USGS	03109500	1964-10-22	32.0	A
USGS	03109500	1964-10-23	32.0	A
USGS	03109500	1964-10-24	33.0	A
USGS	03109500	1964-10-25	32.0	A
USGS	03109500	1964-10-26	34.0	A
USGS	03109500	1964-10-27	33.0	A
USGS	03109500	1964-10-28	33.0	A
USGS	03109500	1964-10-29	50.0	A
USGS	03109500	1964-10-30	77.0	A
USGS	03109500	1964-10-31	73.0	A
USGS	03109500	1964-11-01	64.0	A
USGS	03109500	1964-11-02	54.0	A
USGS	03109500	1964-11-03	46.0	A
USGS	03109500	1964-11-04	43.0	A
USGS	03109500	1964-11-05	44.0	A
USGS	03109500	1964-11-06	40.0	A
USGS	03109500	1964-11-07	38.0	A
USGS	03109500	1964-11-08	40.0	A
USGS	03109500	1964-11-09	47.0	A
USGS	03109500	1964-11-10	44.0	A
USGS	03109500	1964-11-11	38.0	A
USGS	03109500	1964-11-12	38.0	A
USGS	03109500	1964-11-13	38.0	A
USGS	03109500	1964-11-14	38.0	A
USGS	03109500	1964-11-15	37.0	A
USGS	03109500	1964-11-16	38.0	A
USGS	03109500	1964-11-17	44.0	A
USGS	03109500	1964-11-18	45.0	A
USGS	03109500	1964-11-19	49.0	A
USGS	03109500	1964-11-20	142	A
USGS	03109500	1964-11-21	136	A
USGS	03109500	1964-11-22	120	A
USGS	03109500	1964-11-23	100	A
USGS	03109500	1964-11-24	100	A
USGS	03109500	1964-11-25	119	A
USGS	03109500	1964-11-26	218	A
USGS	03109500	1964-11-27	177	A
USGS	03109500	1964-11-28	142	A
USGS	03109500	1964-11-29	119	A
USGS	03109500	1964-11-30	106	A
USGS	03109500	1964-12-01	96.0	A
USGS	03109500	1964-12-02	96.0	A
USGS	03109500	1964-12-03	113	A
USGS	03109500	1964-12-04	278	A
USGS	03109500	1964-12-05	500	A
USGS	03109500	1964-12-06	302	A
USGS	03109500	1964-12-07	170	A
USGS	03109500	1964-12-08	120	A
USGS	03109500	1964-12-09	110	A
USGS	03109500	1964-12-10	100	A
USGS	03109500	1964-12-11	240	A
USGS	03109500	1964-12-12	896	A
USGS	03109500	1964-12-13	695	A
USGS	03109500	1964-12-14	464	A
USGS	03109500	1964-12-15	322	A
USGS	03109500	1964-12-16	270	A
USGS	03109500	1964-12-17	230	A
USGS	03109500	1964-12-18	190	A
USGS	03109500	1964-12-19	170	A
USGS	03109500	1964-12-20	150	A
USGS	03109500	1964-12-21	140	A
USGS	03109500	1964-12-22	140	A
USGS	03109500	1964-12-23	140	A
USGS	03109500	1964-12-24	150	A
USGS	03109500	1964-12-25	180	A
USGS	03109500	1964-12-26	633	A
USGS	03109500	1964-12-27	722	A
USGS	03109500	1964-12-28	500	A
USGS	03109500	1964-12-29	383	A
USGS	03109500	1964-12-30	330	A
USGS	03109500	1964-12-31	290	A
USGS	03109500	1965-01-01	251	A
USGS	03109500	1965-01-02	804	A
USGS	03109500	1965-01-03	1400	A
USGS	03109500	1965-01-04	866	A
USGS	03109500	1965-01-05	595	A
USGS	03109500	1965-01-06	478	A
USGS	03109500	1965-01-07	407	A
USGS	03109500	1965-01-08	985	A
USGS	03109500	1965-01-09	1330	A
USGS	03109500	1965-01-10	1130	A
USGS	03109500	1965-01-11	778	A
USGS	03109500	1965-01-12	615	A
USGS	03109500	1965-01-13	545	A
USGS	03109500	1965-01-14	427	A
USGS	03109500	1965-01-15	350	A
USGS	03109500	1965-01-16	300	A
USGS	03109500	1965-01-17	260	A
USGS	03109500	1965-01-18	220	A
USGS	03109500	1965-01-19	200	A
USGS	03109500	1965-01-20	200	A
USGS	03109500	1965-01-21	210	A
USGS	03109500	1965-01-22	200	A
USGS	03109500	1965-01-23	1300	A
USGS	03109500	1965-01-24	5890	A
USGS	03109500	1965-01-25	4650	A
USGS	03109500	1965-01-26	2640	A
USGS	03109500	1965-01-27	2320	A
USGS	03109500	1965-01-28	1480	A
USGS	03109500	1965-01-29	1040	A
USGS	03109500	1965-01-30	772	A
USGS	03109500	1965-01-31	550	A
USGS	03109500	1965-02-01	450	A
USGS	03109500	1965-02-02	370	A
USGS	03109500	1965-02-03	320	A
USGS	03109500	1965-02-04	270	A
USGS	03109500	1965-02-05	230	A
USGS	03109500	1965-02-06	250	A
USGS	03109500	1965-02-07	600	A
USGS	03109500	1965-02-08	1500	A
USGS	03109500	1965-02-09	1400	A
USGS	03109500	1965-02-10	1860	A
USGS	03109500	1965-02-11	1560	A
USGS	03109500	1965-02-12	1680	A
USGS	03109500	1965-02-13	1390	A
USGS	03109500	1965-02-14	980	A
USGS	03109500	1965-02-15	761	A
USGS	03109500	1965-02-16	675	A
USGS	03109500	1965-02-17	605	A
USGS	03109500	1965-02-18	560	A
USGS	03109500	1965-02-19	522	A
USGS	03109500	1965-02-20	403	A
USGS	03109500	1965-02-21	478	A
USGS	03109500	1965-02-22	419	A
USGS	03109500	1965-02-23	400	A
USGS	03109500	1965-02-24	350	A
USGS	03109500	1965-02-25	3940	A
USGS	03109500	1965-02-26	3920	A
USGS	03109500	1965-02-27	2260	A
USGS	03109500	1965-02-28	1630	A
USGS	03109500	1965-03-01	1560	A
USGS	03109500	1965-03-02	1440	A
USGS	03109500	1965-03-03	1250	A
USGS	03109500	1965-03-04	1130	A
USGS	03109500	1965-03-05	1830	A
USGS	03109500	1965-03-06	1740	A
USGS	03109500	1965-03-07	1480	A
USGS	03109500	1965-03-08	1740	A
USGS	03109500	1965-03-09	1550	A
USGS	03109500	1965-03-10	1400	A
USGS	03109500	1965-03-11	1150	A
USGS	03109500	1965-03-12	968	A
USGS	03109500	1965-03-13	816	A
USGS	03109500	1965-03-14	739	A
USGS	03109500	1965-03-15	700	A
USGS	03109500	1965-03-16	635	A
USGS	03109500	1965-03-17	580	A
USGS	03109500	1965-03-18	722	A
USGS	03109500	1965-03-19	680	A
USGS	03109500	1965-03-20	555	A
USGS	03109500	1965-03-21	460	A
USGS	03109500	1965-03-22	435	A
USGS	03109500	1965-03-23	869	A
USGS	03109500	1965-03-24	2190	A
USGS	03109500	1965-03-25	1560	A
USGS	03109500	1965-03-26	1280	A
USGS	03109500	1965-03-27	1080	A
USGS	03109500	1965-03-28	860	A
USGS	03109500	1965-03-29	1050	A
USGS	03109500	1965-03-30	1050	A
USGS	03109500	1965-03-31	854	A
USGS	03109500	1965-04-01	756	A
USGS	03109500	1965-04-02	788	A
USGS	03109500	1965-04-03	695	A
USGS	03109500	1965-04-04	600	A
USGS	03109500	1965-04-05	545	A
USGS	03109500	1965-04-06	540	A
USGS	03109500	1965-04-07	555	A
USGS	03109500	1965-04-08	532	A
USGS	03109500	1965-04-09	600	A
USGS	03109500	1965-04-10	555	A
USGS	03109500	1965-04-11	496	A
USGS	03109500	1965-04-12	794	A
USGS	03109500	1965-04-13	706	A
USGS	03109500	1965-04-14	595	A
USGS	03109500	1965-04-15	570	A
USGS	03109500	1965-04-16	610	A
USGS	03109500	1965-04-17	532	A
USGS	03109500	1965-04-18	532	A
USGS	03109500	1965-04-19	522	A
USGS	03109500	1965-04-20	460	A
USGS	03109500	1965-04-21	411	A
USGS	03109500	1965-04-22	383	A
USGS	03109500	1965-04-23	361	A
USGS	03109500	1965-04-24	361	A
USGS	03109500	1965-04-25	358	A
USGS	03109500	1965-04-26	431	A
USGS	03109500	1965-04-27	411	A
USGS	03109500	1965-04-28	364	A
USGS	03109500	1965-04-29	326	A
USGS	03109500	1965-04-30	293	A
USGS	03109500	1965-05-01	278	A
USGS	03109500	1965-05-02	272	A
USGS	03109500	1965-05-03	251	A
USGS	03109500	1965-05-04	230	A
USGS	03109500	1965-05-05	220	A
USGS	03109500	1965-05-06	225	A
USGS	03109500	1965-05-07	238	A
USGS	03109500	1965-05-08	235	A
USGS	03109500	1965-05-09	215	A
USGS	03109500	1965-05-10	205	A
USGS	03109500	1965-05-11	257	A
USGS	03109500	1965-05-12	235	A
USGS	03109500	1965-05-13	198	A
USGS	03109500	1965-05-14	175	A
USGS	03109500	1965-05-15	158	A
USGS	03109500	1965-05-16	150	A
USGS	03109500	1965-05-17	150	A
USGS	03109500	1965-05-18	142	A
USGS	03109500	1965-05-19	136	A
USGS	03109500	1965-05-20	124	A
USGS	03109500	1965-05-21	113	A
USGS	03109500	1965-05-22	113	A
USGS	03109500	1965-05-23	268	A
USGS	03109500	1965-05-24	319	A
USGS	03109500	1965-05-25	195	A
USGS	03109500	1965-05-26	158	A
USGS	03109500	1965-05-27	257	A
USGS	03109500	1965-05-28	272	A
USGS	03109500	1965-05-29	188	A
USGS	03109500	1965-05-30	148	A
USGS	03109500	1965-05-31	128	A
USGS	03109500	1965-06-01	115	A
USGS	03109500	1965-06-02	128	A
USGS	03109500	1965-06-03	165	A
USGS	03109500	1965-06-04	177	A
USGS	03109500	1965-06-05	132	A
USGS	03109500	1965-06-06	108	A
USGS	03109500	1965-06-07	96.0	A
USGS	03109500	1965-06-08	96.0	A
USGS	03109500	1965-06-09	122	A
USGS	03109500	1965-06-10	122	A
USGS	03109500	1965-06-11	103	A
USGS	03109500	1965-06-12	86.0	A
USGS	03109500	1965-06-13	75.0	A
USGS	03109500	1965-06-14	67.0	A
USGS	03109500	1965-06-15	64.0	A
USGS	03109500	1965-06-16	61.0	A
USGS	03109500	1965-06-17	60.0	A
USGS	03109500	1965-06-18	62.0	A
USGS	03109500	1965-06-19	62.0	A
USGS	03109500	1965-06-20	59.0	A
USGS	03109500	1965-06-21	54.0	A
USGS	03109500	1965-06-22	50.0	A
USGS	03109500	1965-06-23	52.0	A
USGS	03109500	1965-06-24	94.0	A
USGS	03109500	1965-06-25	68.0	A
USGS	03109500	1965-06-26	59.0	A
USGS	03109500	1965-06-27	51.0	A
USGS	03109500	1965-06-28	45.0	A
USGS	03109500	1965-06-29	42.0	A
USGS	03109500	1965-06-30	39.0	A
USGS	03109500	1965-07-01	40.0	A
USGS	03109500	1965-07-02	38.0	A
USGS	03109500	1965-07-03	40.0	A
USGS	03109500	1965-07-04	38.0	A
USGS	03109500	1965-07-05	34.0	A
USGS	03109500	1965-07-06	34.0	A
USGS	03109500	1965-07-07	34.0	A
USGS	03109500	1965-07-08	33.0	A
USGS	03109500	1965-07-09	33.0	A
USGS	03109500	1965-07-10	55.0	A
USGS	03109500	1965-07-11	67.0	A
USGS	03109500	1965-07-12	51.0	A
USGS	03109500	1965-07-13	43.0	A
USGS	03109500	1965-07-14	35.0	A
USGS	03109500	1965-07-15	30.0	A
USGS	03109500	1965-07-16	27.0	A
USGS	03109500	1965-07-17	24.0	A
USGS	03109500	1965-07-18	24.0	A
USGS	03109500	1965-07-19	23.0	A
USGS	03109500	1965-07-20	20.0	A
USGS	03109500	1965-07-21	20.0	A
USGS	03109500	1965-07-22	19.0	A
USGS	03109500	1965-07-23	18.0	A
USGS	03109500	1965-07-24	22.0	A
USGS	03109500	1965-07-25	31.0	A
